msoa,imd,ptal,density,density_source,imd_norm,density_norm,ptal_norm
E02000272,10.35,7.585905,5599.8,direct,0.13566267658794348,0.2247455570592802,0.06913775388292519
E02000274,28.285714285714285,7.645672857142857,11929.650000000001,msoa11_msoa21_bridge,0.5225000385142734,0.49328839129272717,0.06977922509485832
E02000275,27.6,6.8372399999999995,6968.0,direct,0.5077105575326216,0.2827912146654165,0.06110254787354736
E02000276,13.674999999999999,10.748075,8035.4,direct,0.20737625363959883,0.32807548226429817,0.10307641454780764
E02000277,26.25,6.29763,7186.2,direct,0.4785937668499946,0.29204831340073223,0.055311069021563686
E02000278,38.68,5.973482,7177.1,direct,0.7466839210611453,0.2916622474131457,0.05183208181429769
E02000279,32.5,5.327613333333333,4724.1,direct,0.6133937237140085,0.18759413009999532,0.044900159269943625
E02000280,21.82,4.2680185999999996,554.7,direct,0.38304755742478164,0.01070802805130011,0.03352783390574859
E02000281,27.880000000000003,2.5858980000000003,5087.2,direct,0.5137495956001294,0.2029985872530344,0.015474117552482167
E02000282,40.0,5.668118,7877.0,direct,0.775153671950825,0.32135538859026513,0.04855469787375333
E02000283,30.8,5.140884,7486.4,direct,0.5767281354469967,0.3047842485077064,0.04289604706845549
E02000284,16.94,9.569704,6814.5,direct,0.2777957511053597,0.276279002677007,0.09042929769250314
E02000285,11.375,5.6387575000000005,6742.1,direct,0.15776986951364178,0.2732074447098353,0.048239580076022255
E02000286,17.6,8.302056,4235.4,direct,0.29203062655019957,0.16686111382158655,0.07682399648652215
E02000287,13.200000000000001,4.8699580000000005,829.5,direct,0.19713145691793382,0.022366372379736203,0.039988276272042295
E02000288,33.38333333333333,9.845163333333334,6039.9,direct,0.6324454509507891,0.24341672641497422,0.09338572345107235
E02000289,10.4,4.544465000000001,1991.7,direct,0.1367410762428556,0.07167251422292553,0.036494853566813104
E02000290,39.75,4.8300125,1368.7,direct,0.7697616736762645,0.04524184276508097,0.03955955271524773
E02000291,22.7,11.20213,8780.8,direct,0.40202739135123483,0.3596989533793501,0.1079496562040732
E02000292,21.466666666666665,6.856186666666666,5236.1,direct,0.3754268665300694,0.20931564500596067,0.06130589699479341
E02000293,10.875,6.2444175,2963.1,direct,0.14698587296452065,0.1128839977769387,0.05473995457147718
E02000294,29.78,5.404604,6245.2,direct,0.5547287824867897,0.2521265447942607,0.04572647794046516
E02000295,14.319999999999999,5.834714,5363.5,direct,0.22128760918796503,0.21472056883217158,0.050342724802136925
E02000296,19.66,9.656832,5739.1,direct,0.33646069233257847,0.2306553364077196,0.09136441744457525
E02000297,11.15,6.915358333333334,5799.8,direct,0.15291707106653726,0.2332305238194229,0.06194096946590521
E02000298,8.5,7.49821,4126.5,direct,0.09576188935619541,0.16224104942068887,0.06819654868301282
E02000299,34.1,9.47408,10825.4,direct,0.647902512671196,0.4464407685682891,0.08940299281723753
E02000300,31.660000000000004,9.057272000000001,11396.4,direct,0.5952766095114851,0.4706653486684966,0.08492951249378612
E02000301,40.26666666666667,7.022686666666666,5611.7,direct,0.7809051367770231,0.22525041258150869,0.06309289358280194
E02000302,19.22,3.056716,5485.4,direct,0.3269707753693519,0.21989215607247856,0.020527271664031715
E02000303,39.28,9.637889999999999,6735.6,direct,0.7596247169200906,0.2729316832901307,0.09116111840931965
E02000304,9.459999999999999,8.194778,4673.4,direct,0.1164671627305079,0.1854431910262991,0.07567261258280816
E02000305,15.34,8.787612,9238.3,direct,0.24328696214817214,0.3791083148431766,0.0820353293110691
E02000306,43.56,14.81035,4372.4,direct,0.8519357273805673,0.17267331605228434,0.14667564316373766
E02000307,24.900000000000002,6.4358933333333335,9143.7,direct,0.44947697616736776,0.3750949255656291,0.056795009591613856
E02000308,21.9,17.74284,7634.4,direct,0.38477299687264094,0.311063123910212,0.17814921448127
E02000309,38.1,11.048963333333333,7239.6,direct,0.7341744850641648,0.2943137995256903,0.1063057624459352
E02000311,26.75,6.996453333333332,7441.1,direct,0.4893777633991157,0.30286240353653415,0.06281133876503163
E02000312,19.383333333333336,13.834851666666665,8626.3,direct,0.3304935475753982,0.35314431655713985,0.13620590026118706
E02000313,29.150000000000002,7.20028,8880.5,direct,0.5411409468348971,0.3639287093092813,0.06499895172526278
E02000314,23.485714285714288,5.6524342857142855,4429.6,direct,0.4189736716427108,0.17510001654568516,0.048386369081465805
E02000315,37.02,9.124976,8274.1,direct,0.7108810525180633,0.33820229009252856,0.0856561600433028
E02000316,24.475,22.80284,10033.25,msoa11_msoa21_bridge,0.4403105791006147,0.4128339364730539,0.2324567384171448
E02000317,32.660000000000004,14.170660000000002,11584.2,direct,0.6168446026097273,0.47863273245627064,0.13981003447074564
E02000318,26.7,11.313222,10014.5,direct,0.4882993637442037,0.41203847083929046,0.10914197467227164
E02000319,24.016666666666666,12.020293333333333,11482.6,direct,0.430425248930587,0.4743223693421181,0.11673076782629752
E02000320,22.099999999999998,8.30926,4822.6,direct,0.38908659549228947,0.19177297622936562,0.07690131494550122
E02000321,33.35,14.236292500000001,12403.2,direct,0.6317265178475143,0.513378671339055,0.14051444920685655
E02000323,32.31666666666667,19.024403333333332,16893.5,direct,0.6094395916459975,0.7038789025543992,0.19190386495564538
E02000324,29.65,12.205232500000001,6035.3,direct,0.5519249433840181,0.24322157217949097,0.11871566668409017
E02000326,20.174999999999997,14.547675,10679.3,direct,0.3475682087781731,0.44024250035000484,0.1438564279760191
E02000327,30.375,7.6424125,3563.9,direct,0.5675617383802437,0.1383728379244074,0.06974423261984344
E02000328,17.375,14.25435,7432.1,direct,0.287177828103095,0.3024805800323277,0.14070825515813562
E02000329,19.725,4.975855,3591.6,direct,0.33786261188396427,0.13954800582068716,0.041124838300152435
E02000331,29.525,7.2425575,8295.6,direct,0.5492289442467378,0.33911442401924385,0.0654527039670017
E02000332,15.88,4.642942,3694.1,direct,0.25493367842122294,0.14389655128526033,0.03755177887010028
E02000333,14.100000000000001,8.174285,4948.9,direct,0.2165426507063518,0.1971312327383957,0.07545266711086786
E02000334,25.975,3.8009475,4791.8,direct,0.472662568747978,0.19046629134830362,0.02851489419369219
E02000335,11.35,4.4275,5158.0,direct,0.1572306696861857,0.20600226548612494,0.03523950187962741
E02000337,30.839999999999996,9.234384,6062.0,direct,0.5775908551709262,0.24435431524197002,0.08683040462408861
E02000339,16.925,14.311805,5006.8,direct,0.27747223120888603,0.19958763061545703,0.14132490313990154
E02000340,14.399999999999999,8.776065,2104.4,direct,0.2230130486358244,0.07645379299226596,0.08191139868283046
E02000341,38.4,4.48578,4462.5,direct,0.7406448829936374,0.17649579357772863,0.0358650043489916
E02000342,21.133333333333336,6.912623333333333,4652.2,direct,0.36823753549732213,0.184543784549724,0.06191161549792801
E02000343,24.625,7.1426025,5607.5,direct,0.443545778065351,0.22507222827954568,0.06437991571502337
E02000344,12.825,7.163304999999999,4977.6,direct,0.18904345950609294,0.1983488254684762,0.064602109690178
E02000345,29.1,16.726004,13394.9,direct,0.5400625471799849,0.5554513790192227,0.16723580629770096
E02000346,47.2,20.91955,16131.1,direct,0.930443222258169,0.6715342092647352,0.21224392878212628
E02000347,29.080000000000002,10.860932,11888.3,direct,0.5396311873180202,0.49153412441506755,0.10428767625311022
E02000348,33.36,15.741966,14511.3,direct,0.6319421977784967,0.6028144634743393,0.15667440961018902
E02000350,24.360000000000003,19.64702,18077.7,direct,0.43783025989431695,0.7541183907412042,0.1985862304749882
E02000351,28.083333333333332,28.36123333333333,17770.8,direct,0.5181350875301054,0.7410982092477651,0.2921133745821659
E02000352,26.525,7.906695,8850.0,direct,0.4845249649520112,0.36263475187835953,0.07258070064248828
E02000353,23.759999999999998,19.953960000000002,13897.2,direct,0.4248894640353715,0.5767613730373211,0.20188052917002328
E02000354,34.93333333333333,19.58965,12111.2,direct,0.6658758402530645,0.5009906198692466,0.19797049477376266
E02000355,28.8,18.39396,12488.9,direct,0.5335921492505123,0.5170144795957762,0.18513749807516855
E02000356,23.7,11.827855,17436.8,direct,0.42359538444947703,0.7269283147583269,0.11466538257062955
E02000357,43.95,4.4612775,4495.6,direct,0.8603472446888818,0.17790005557653227,0.03560202606732385
E02000358,31.883333333333336,19.243133333333333,17988.6,direct,0.6000934613034259,0.7503383380495606,0.1942514311039643
E02000359,30.75,10.482255,15335.5,direct,0.5756497357920846,0.6377810114928875,0.10022344498009336
E02000360,36.5,24.106683333333336,21076.5,direct,0.6996656961069773,0.8813419823427842,0.2464505137202339
E02000361,33.45,31.924924999999998,13557.7,direct,0.6338833171573386,0.5623581419619789,0.33036145175362397
E02000362,44.25,12.012305,5373.2,direct,0.8668176426183544,0.2151320897200385,0.11664503134335132
E02000363,41.916666666666664,20.725733333333334,19916.2,direct,0.8164923253891225,0.8321164476838162,0.21016375027142048
E02000364,27.82,21.9989,13870.6,direct,0.5124555160142349,0.5756328724582221,0.22382828173868485
E02000365,30.1,25.2002875,14470.3,msoa11_msoa21_bridge,0.5616305402782271,0.6010750452885101,0.25818785254585097
E02000366,35.160000000000004,11.59018,12943.7,direct,0.6707645853553328,0.5363092940083407,0.11211448518891828
E02000367,31.233333333333334,20.64625,14100.1,direct,0.5860742657895683,0.5853693718154859,0.20931067852685462
E02000368,38.38333333333333,13.875016666666667,15622.7,direct,0.7402854164420001,0.6499654237604524,0.1366369796483184
E02000369,36.4,17.0424,20695.1,direct,0.697508896797153,0.8651611507311919,0.17063159351968024
E02000370,33.75,20.413425,18158.2,direct,0.6403537150868112,0.7575335898621617,0.20681183479950876
E02000371,29.585714285714285,36.97288571428572,15058.0,msoa11_msoa21_bridge,0.5505384295419884,0.6260081201131894,0.38453976150034874
E02000372,32.559999999999995,14.766622000000002,2901.9,direct,0.6146878032999029,0.11028759794833502,0.14620632312289422
E02000373,39.325,5.6238,17236.0,direct,0.7605952766095115,0.7184094081311436,0.04807904553268809
E02000374,28.299999999999997,10.688645000000001,13942.3,direct,0.5228081527013911,0.5786747330417332,0.10243856945936713
E02000375,30.775,24.742974999999998,9992.0,direct,0.5761889356195405,0.4110839120787744,0.25327964907946265
E02000376,30.475,21.672325,16343.9,direct,0.569718537690068,0.680562213897527,0.2203232462388117
E02000377,28.119999999999997,11.94696,17572.1,direct,0.5189259139437075,0.7326683947715634,0.11594370226200948
E02000378,24.225,36.864575,21858.6,direct,0.43491858082605417,0.9145224448583221,0.38337729377137975
E02000379,18.575,8.361775000000002,10887.1,direct,0.3130594198209857,0.4490583808137932,0.07746494332880013
E02000380,17.325,22.915824999999998,15634.4,direct,0.2860994284481829,0.6504617943159208,0.23366937390961412
E02000381,20.04,25.380599999999998,13798.8,direct,0.3446565297099105,0.5725867693913309,0.2601230947216785
E02000382,21.475,17.368825,10022.7,direct,0.37560659980588806,0.4123863544764564,0.17413501911271737
E02000383,18.083333333333332,28.048983333333336,14093.9,direct,0.30245515654768323,0.5851063378459215,0.28876208518513496
E02000384,33.17999999999999,37.970620000000004,10560.8,direct,0.628059959020813,0.43521515754462026,0.39524815648119294
E02000385,17.275,20.618625,14045.5,direct,0.2850210287932708,0.583052975889967,0.2090141873512166
E02000386,32.04,21.77682,17334.2,direct,0.603472446888817,0.7225755268103737,0.22144476100436095
E02000387,22.799999999999997,13.086829999999999,14767.2,direct,0.40418419066105893,0.6136709784439419,0.1281775989633505
E02000388,19.78,22.935679999999998,16284.8,direct,0.3390488515043676,0.6780549062199048,0.23388247191114508
E02000389,11.379999999999999,11.551752,13776.9,direct,0.15787770947913296,0.5716576655310952,0.11170204852294838
E02000390,18.675,11.645399999999999,17812.0,direct,0.31521621913080994,0.7428461124003546,0.11270714555882717
E02000391,17.82,19.351999999999997,11402.2,direct,0.29677558503181284,0.47091141270454073,0.19541986570985737
E02000392,18.233333333333334,16.6519,16682.9,direct,0.30569035551241963,0.694944232555969,0.1664404693898464
E02000393,9.45,12.5831,16779.0,direct,0.11625148279952549,0.6990212590842175,0.12277120982654849
E02000394,20.0,12.20448,14096.3,direct,0.34379380998598086,0.5852081574470431,0.11870759031812934
E02000395,10.5,17.172825,5828.6,direct,0.13889787555267982,0.23445235903288347,0.17203140751362023
E02000396,18.4,9.194975,11042.1,direct,0.30928502102879324,0.45563423005290377,0.08640743916741096
E02000397,26.425,18.6161,14022.0,direct,0.4823681656421871,0.5820559922956502,0.1875216627722269
E02000398,50.425,9.891222500000001,6312.1,direct,1.0,0.2549647661755285,0.09388006323293331
E02000400,21.8,14.123122500000001,5988.5,direct,0.38261619756281684,0.24123608995761756,0.13929982816262276
E02000401,42.975,9.07719,9194.9,direct,0.8393184514180956,0.3772670770562256,0.08514328665618824
E02000402,41.35,10.1355325,6809.0,direct,0.804270462633452,0.27604566609110304,0.0965021721603589
E02000403,24.925,19.4631725,8827.4,direct,0.4500161759948238,0.3616759506344634,0.1966130481613912
E02000404,31.35,11.8468975,11091.9,direct,0.5885905316510299,0.45774698677617925,0.11486976024346532
E02000405,12.0,7.8472775,3633.0,direct,0.17124986520004315,0.14130439394003672,0.07194298971295075
E02000406,33.25,18.4987,14704.2,direct,0.6295697185376901,0.610998213914497,0.1862616423552167
E02000407,40.225,19.854174999999998,14566.2,direct,0.7800064703979296,0.6051435868499985,0.20080956547912573
E02000408,37.5,21.22655,15936.7,direct,0.7212336892052195,0.6632868215738765,0.21553887143989575
E02000409,42.225,6.823795,8730.9,direct,0.823142456594414,0.3575819541726945,0.06095824655747664
E02000410,11.125,9.716255,8533.4,direct,0.1523778712390812,0.34920304949705355,0.0920021874040301
E02000411,33.05,12.378415,8199.8,direct,0.6252561199180415,0.33505012494113545,0.12057438462164444
E02000412,34.375,27.859775,9491.9,direct,0.6538337107732126,0.3898672526950375,0.2867313665900031
E02000413,13.875,6.440685,6366.2,direct,0.2116898522592473,0.25725994968414706,0.056846437171098586
E02000414,29.45,11.4568225,17296.0,direct,0.5476113447643698,0.7209548981591865,0.11068319751633361
E02000415,27.099999999999998,18.2983525,10282.6,direct,0.4969265609835005,0.4234125687812618,0.18411137028965488
E02000416,28.98,9.349628,13445.2,direct,0.5374743880081959,0.5575853481593986,0.08806728531350876
E02000417,13.75,8.626394999999999,6187.2,direct,0.20899385312196703,0.24966590443381934,0.08030503364182603
E02000418,12.0,6.8664000000000005,7615.0,direct,0.17124986520004315,0.3102400821344782,0.06141551376247427
E02000419,24.825,22.301724999999998,13601.1,direct,0.44785937668499953,0.5641993797489299,0.2270784153228511
E02000420,36.4,20.12585,13836.8,direct,0.697508896797153,0.574198913075758,0.20372537507700694
E02000421,42.224999999999994,32.391825,10857.3,direct,0.8231424565944138,0.44779412076653186,0.335372555098616
E02000422,29.7,11.5555775,13750.0,direct,0.5530033430389303,0.5705164375018561,0.1117431065136236
E02000423,22.775,14.0300575,12449.5,direct,0.4036449908336029,0.515342941144028,0.13830098829798002
E02000424,19.55,10.6023125,10139.6,direct,0.33408821309177184,0.4173458175477598,0.10151198757988215
E02000425,27.825,19.1657875,15099.8,direct,0.5125633559797261,0.6277814781660592,0.1934213005318121
E02000426,15.2,6.794775,2912.3,direct,0.2402674431144182,0.11072881621986246,0.060646783248263385
E02000427,25.725,18.81145,6166.7,direct,0.46727057047341747,0.24879619534090472,0.18961829810836786
E02000428,31.15,12.7953,14136.8,direct,0.5842769330313814,0.586926363215972,0.12504869136393834
E02000429,13.475000000000001,7.34431,6927.4,direct,0.20306265501995044,0.2810687664131075,0.06654478426923197
E02000430,14.975,11.6909925,10516.6,direct,0.2354146446673137,0.4333399798906288,0.11319647674164267
E02000431,13.950000000000001,14.9632,9599.5,direct,0.21330745174161547,0.39443216481199433,0.14831613822966622
E02000432,23.625,24.74125,11420.0,direct,0.4219777849671088,0.47166657474619345,0.2532611351508482
E02000433,12.25,3.682645,1361.2,direct,0.1766418634746037,0.044923656511575615,0.027245187503885108
E02000434,14.48,6.497136,5017.6,direct,0.22473848808368382,0.20004581882050476,0.05745230950977528
E02000435,20.675,3.1573575,4533.7,direct,0.3583522053272944,0.17951644174433942,0.021607427922963003
E02000436,7.7,1.6914820000000002,1219.4,direct,0.07850749487760164,0.03890781507863443,0.005874608001369634
E02000437,16.72,7.490220000000001,6272.4,direct,0.2730507926237464,0.25328050027364013,0.0681107943122129
E02000438,18.48,7.022582,4880.9,direct,0.3110104604766527,0.19424634403994717,0.06309177022558747
E02000439,19.080000000000002,8.584254,8710.9,direct,0.323951256335598,0.35673345749668023,0.07985274641530792
E02000440,10.08,4.430132,6423.9,direct,0.1298393184514181,0.2597078625944482,0.03526775037824386
E02000441,16.95,3.442322,3202.6,direct,0.27801143103634207,0.12304474547220959,0.024665869900161543
E02000442,14.419999999999998,5.865036000000001,8409.2,direct,0.22344440849778927,0.34393388513900497,0.05066816210268705
E02000443,21.880000000000003,9.997254,10987.6,direct,0.3843416370106762,0.4533220766107649,0.09501806881083977
E02000444,11.36,5.266261999999999,7964.0,direct,0.1574463496171681,0.3250463491309272,0.04424169306371875
E02000445,21.619999999999997,11.230675999999999,9410.9,direct,0.3787339588051331,0.38643084115717974,0.10825603220768454
E02000447,12.149999999999999,5.89828,3856.9,direct,0.17448506416477944,0.1508033142280165,0.05102496038840329
E02000448,6.65,6.790745,4109.5,direct,0.05586110212444732,0.16151982724607675,0.060603530417935016
E02000449,18.46,5.804616,9033.0,direct,0.31057910061468785,0.3703984964638901,0.050019691629128636
E02000451,7.375,7.95397,4196.5,direct,0.07149789712067292,0.1652107877867388,0.07308808961364806
E02000452,17.375,13.457815,8450.1,direct,0.287177828103095,0.34566906084145416,0.13215927421381504
E02000453,12.4,9.342807500000001,8109.5,direct,0.17987706243934004,0.33121916244893107,0.08799408284967386
E02000454,5.75,3.8241375,4684.1,direct,0.036449908336029326,0.1858971367479668,0.02876378579054455
E02000455,18.65,19.54168,9470.8,direct,0.3146770193033538,0.38897208870184247,0.19745564656759587
E02000456,14.95,12.9712775,8453.6,direct,0.23487544483985764,0.34581754775975665,0.12693740723220423
E02000457,11.475,9.3590175,6085.3,direct,0.15992666882346598,0.24534281386952664,0.08816806011508899
E02000459,20.35,9.0644425,7774.3,direct,0.3513426075703656,0.3169983581589319,0.08500647140690512
E02000460,22.975,6.37922,8443.4,direct,0.4079585894532514,0.3453848144549893,0.05618675101324907
E02000461,9.6,8.80013,2738.3,direct,0.11948668176426183,0.10334689513853829,0.08216968140289307
E02000462,16.775,11.307025,6985.5,direct,0.2742370322441497,0.283533649256929,0.10907546405451855
E02000463,19.5,4.613446,9371.4,direct,0.3330098134368597,0.3847550602220516,0.03723520678986064
E02000464,29.0,3.59583175,1324.3,direct,0.5379057478701607,0.04335818014432928,0.026313445872990626
E02000465,28.6,4.509764,3337.3,direct,0.5292785506308638,0.12875937058516573,0.03612241771936274
E02000466,23.34,3.7710017999999996,1444.7,direct,0.41583090693410985,0.0484661301339352,0.02819349561275809
E02000467,39.833333333333336,4.867445,8433.6,direct,0.7715590064344514,0.3449690510837424,0.039961304966182436
E02000468,19.22,4.5967898,2113.0,direct,0.3269707753693519,0.07681864656295208,0.0370564405882439
E02000469,27.849999999999998,3.801235,4248.9,direct,0.5131025558071822,0.16743384907789619,0.028517979848461276
E02000470,12.32,4.7167104,1446.5,direct,0.17815162299148066,0.04854249483477648,0.038343513879727
E02000471,9.88,3.038218,3653.8,direct,0.12552571983176966,0.14218683048309158,0.0203287379530108
E02000472,12.833333333333334,7.318193333333333,6167.9,direct,0.18922319278191166,0.24884710514146557,0.06626448160122302
E02000473,10.950000000000001,3.2461,3674.7,direct,0.14860347244688885,0.14307350950952646,0.022559875638947072
E02000474,19.580000000000002,4.786346,4161.0,direct,0.33473525288471917,0.1637047061868135,0.03909089273620704
E02000475,10.416666666666666,7.3480316666666665,3430.1,direct,0.13710054279449296,0.13269639516187193,0.06658472784661958
E02000476,23.3,19.5088,5976.6,direct,0.4149681872101802,0.24073123443538907,0.1971027549891351
E02000477,7.583333333333333,6.6847199999999996,5450.7,direct,0.07599122901614004,0.2184200143395938,0.05946559460265811
E02000478,8.3,2.82171,2404.1,direct,0.09144829073654698,0.0891685156823398,0.018005019891289775
E02000479,17.84,14.096652,6871.5,direct,0.29720694489377764,0.2786972182036477,0.13901572790326613
E02000480,20.45,6.272306666666666,4100.7,direct,0.3534994068801898,0.16114648870863046,0.05503928097193204
E02000481,9.940000000000001,2.1151124,672.5,direct,0.12681979941766422,0.01570567347302417,0.010421311180809203
E02000482,4.25,7.945195,2327.9,direct,0.0040979186886660095,0.08593574334672544,0.0729939100637395
E02000483,13.66,8.975132,4991.9,direct,0.20705273374312522,0.1989555005918264,0.08404792751036858
E02000484,12.02,3.2920500000000006,4588.8,direct,0.17168122506200797,0.18185405008675876,0.02305304376638847
E02000485,10.1,6.976068000000001,4048.3,direct,0.13027067831338293,0.1589234274174731,0.06259254884844255
E02000486,10.059999999999999,8.910002,5771.8,direct,0.12940795858945323,0.23204262847300294,0.0833489059621584
E02000487,5.640000000000001,1.8317419999999998,614.3,direct,0.0340774290952227,0.013236548145822634,0.007379978220192911
E02000488,7.659999999999999,4.569082,4144.7,direct,0.07764477515367194,0.16301318139586185,0.03675906074403235
E02000489,16.36,6.402938000000001,3321.9,direct,0.2652863151083792,0.12810602814463473,0.05644130948216431
E02000490,16.5,3.9688740000000005,4128.0,direct,0.2683058341421331,0.16230468667138995,0.030317200995711502
E02000491,27.04,3.9648139999999996,2216.4,direct,0.49563248139760596,0.08120537437794587,0.030273626184015908
E02000492,14.25,1.830281,486.3,direct,0.21977784967108813,0.007806169419331299,0.007364297727609849
E02000493,22.475,4.68916,5226.1,direct,0.3971745929041303,0.20889139666795353,0.03804782336442208
E02000494,10.260000000000002,3.4387794,1279.2,direct,0.13372155720910173,0.0414448201399171,0.024627848193779087
E02000495,12.016666666666666,7.070075,3819.1,direct,0.1716093317516805,0.1491996555103495,0.06360149892801563
E02000496,19.46,1.1441265999999999,512.4,direct,0.33214709371293005,0.008913457581529923,0.0
E02000497,14.14,2.940806,3523.6,direct,0.2174053704302815,0.13666311712223864,0.019283242988259525
E02000498,11.525,2.9005229999999997,2032.3,direct,0.1610050684783781,0.0733949624752345,0.018850897141083865
E02000499,6.94,6.8988439999999995,4803.3,direct,0.062115820122937565,0.19095417693701183,0.061763725878398276
E02000500,6.959999999999999,7.4194232,2856.6,direct,0.06254717998490238,0.1083657529771627,0.06735095263027942
E02000501,8.8,5.187524,5899.3,direct,0.10223228728566808,0.23745179478259393,0.043396620767342686
E02000502,8.719999999999999,7.12526,2143.3,direct,0.10050684783780867,0.07810411902711371,0.06419378365299612
E02000503,7.88,6.7731520000000005,6296.6,direct,0.08238973363528523,0.25430718125161744,0.06041470981149157
E02000504,6.14,3.9109880000000006,2494.5,direct,0.04486142564434378,0.09300372065792431,0.02969592721496999
E02000506,8.68,3.750325,1451.3,direct,0.099644128113879,0.048746134037019904,0.027971577468308036
E02000507,11.02,3.2324151999999997,3066.5,direct,0.15011323196376578,0.11727072559193248,0.022413000618481126
E02000508,16.125,9.335212499999999,4350.0,direct,0.26021783673029225,0.17172299977514835,0.08791256790020884
E02000509,19.025,5.9096715,5241.1,direct,0.32276501671519464,0.20952776917496424,0.051147222079888574
E02000510,16.02,5.122952,4277.7,direct,0.2579531974549768,0.16865568429135674,0.04270358807256259
E02000511,15.383333333333333,4.1669133333333335,4158.6,direct,0.2442215751824293,0.1636028865856918,0.032442700172637326
E02000512,26.1,5.148364,6269.0,direct,0.4753585678852583,0.25313625583871774,0.04297632775601288
E02000513,29.24,4.179004,6633.6,direct,0.5430820662137389,0.26860435024245793,0.03257246581876394
E02000514,20.933333333333334,5.852989999999999,8900.9,direct,0.3639239368776736,0.3647941759188158,0.050538875851040485
E02000515,25.349999999999998,3.3235499999999996,4216.5,direct,0.45918257306157667,0.1660592844627531,0.02339112420195764
E02000516,23.360000000000003,3.520512,5224.5,direct,0.41626226679607475,0.20882351693387238,0.025505060670229934
E02000517,26.8,4.720922,6767.1,direct,0.4904561630540279,0.27426806555485317,0.03838871577059821
E02000518,28.080000000000002,5.296298,3817.4,direct,0.518063194219778,0.1491275332928883,0.04456406080856816
E02000519,29.919999999999998,7.0297480000000006,5259.0,direct,0.5577483015205436,0.210287173699997,0.0631686808415014
E02000520,26.46666666666667,7.233725,3224.6,direct,0.48326683202128046,0.1239780918158253,0.06535790728613933
E02000521,28.28,3.414766,5374.9,direct,0.5223767928394263,0.2152042119374997,0.024370119281668073
E02000522,24.58,6.3591560000000005,6100.1,direct,0.44257521837593006,0.24597070140977723,0.055971409874859865
E02000523,20.2,10.091942,6906.9,direct,0.3481074086056293,0.2801990573201929,0.09603432786744848
E02000524,24.1,3.3438199999999996,367.4,direct,0.43222258168877387,0.0027618566804264526,0.02360867627906835
E02000525,23.5,6.123258,2473.7,direct,0.41928178582982856,0.09212128411486946,0.05343958452279959
E02000526,10.559999999999999,14.059834,9345.6,direct,0.14019195513857433,0.3836604995099932,0.13862057090400307
E02000528,30.433333333333334,9.101603333333333,7241.85,msoa11_msoa21_bridge,0.5688198713109746,0.29440925540174195,0.08540530793768122
E02000529,22.72,3.7841479999999996,8221.4,direct,0.4024587512131996,0.3359665013512309,0.02833458999441141
E02000530,33.324999999999996,3.86202,2981.8,direct,0.6311873180200581,0.11367734216901204,0.02917036776198739
E02000531,23.46,9.711006000000001,4527.3,direct,0.41841906610589885,0.17924492280801488,0.09194585139748082
E02000532,14.683333333333332,6.560341666666666,3920.0,direct,0.22912398001365972,0.15348032124084152,0.05813067774206439
E02000533,15.940000000000001,7.486864,7912.2,direct,0.2562277580071175,0.32284874274005027,0.06807477532993447
E02000534,13.7,7.088455,1758.6,direct,0.2079154534670549,0.06178328546397919,0.06379876617899219
E02000535,19.619999999999997,5.6157900000000005,6485.6,direct,0.3355979726086487,0.2623254748399523,0.04799307650764336
E02000536,20.919999999999998,6.583802,6749.1,direct,0.36363636363636365,0.2735044185464403,0.05838247074879238
E02000537,16.16,10.39399,5214.2,direct,0.26097271648873077,0.20838654114572502,0.09927612213420405
E02000538,22.16,5.3888419999999995,4291.5,direct,0.390380675078184,0.16924114699780662,0.04555730893013368
E02000539,22.18,9.621348000000001,7425.6,direct,0.3908120349401488,0.30220481861262305,0.09098357788344077
E02000540,19.82,15.817367999999998,9666.7,direct,0.33991157122829724,0.39728311364340235,0.15748367757853146
E02000541,24.080000000000002,8.54842,10069.2,direct,0.4317912218268091,0.4143591092481895,0.07946815040488932
E02000542,23.82,14.190474,11762.0,direct,0.42618354362126604,0.48617586790603745,0.14002269243107474
E02000543,21.266666666666666,20.269568333333336,12233.3,direct,0.37111326791042093,0.5061706920763137,0.20526786259232793
E02000544,14.36,4.548294,6175.2,direct,0.22215032891189476,0.24915680642821078,0.03653594912198118
E02000545,26.080000000000002,4.5386880000000005,7037.7,direct,0.4749272080232936,0.28574822558132623,0.03643285068820094
E02000546,20.619999999999997,5.3735100000000005,4238.4,direct,0.3571659657068909,0.1669883883229887,0.04539275498606554
E02000547,20.36,5.837982,3369.3,direct,0.351558287501348,0.13011696526678856,0.0503777993057382
E02000548,27.660000000000004,3.0094338,2997.3,direct,0.5090046371185162,0.1143349270929231,0.020019805417343804
E02000549,22.316666666666666,9.188776666666667,5106.5,direct,0.3937596606635753,0.20381738654538817,0.0863409142393749
E02000550,26.75,8.18132,11335.4,direct,0.4893777633991157,0.468077433806653,0.07552817174147831
E02000551,32.4,4.727214,4578.4,direct,0.6112369244041842,0.18141283181523132,0.038456245996014125
E02000552,17.68,3.088972,3025.4,direct,0.29375606599805887,0.11552706492272315,0.020873466030054553
E02000553,21.55,3.9475974999999996,2821.2,direct,0.3772241992882563,0.10686391386061743,0.03008884644373093
E02000554,36.56666666666667,12.454133333333333,14685.3,direct,0.7011035623135268,0.6101963845556635,0.12138704770462556
E02000555,26.333333333333332,19.314595,16056.0,direct,0.4803910996081815,0.6683481042463015,0.1950184086085093
